Event ID,Event Name,Event Category,Corresponding Level 1 Category,Test Event Yes/No,Event Type,Predecessor Event ID,Event Owner,Event Approver,Event Stage,Created On - Date,Created On - Time,Published On - Date,Published On - Time,End Date,End Time,Auction Start Date,Auction Start Time,Awarded On,Event Currency,Baseline Price,Event Savings,Awarded Savings
785,Main Event_ITL_Steel Material 10MT_Reverse Auction_28th Aug'24,Raw materials,Paper Materials & Products,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,28-Aug-2024,01:08 PM,28-Aug-2024,01:15 PM,28-Aug-2024,05:10 PM,28-Aug-2024,04:00 PM,-,INR,1012.4,15.08,-
786,"Main Event_ITL_Export by Sea-SE241581, SE241574_Reverse Auction_28th Aug'24",Transport arrangements,Transportation & Storage & Mail Services,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,28-Aug-2024,02:29 PM,28-Aug-2024,02:53 PM,28-Aug-2024,05:18 PM,28-Aug-2024,04:30 PM,-,INR,1164185,23220,-
787,Main Event_ITL_GI Cable Tray_Sonalika Inds_Reverse Auction_29th Aug'24,Electrical hardware & supplies,Electrical systems & Lighting & components & accessories & supplies,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,29-Aug-2024,09:41 AM,29-Aug-2024,09:45 AM,29-Aug-2024,12:16 PM,29-Aug-2024,11:30 AM,-,INR,263850,1950,-
788,Main Event_ITL_Safety Shoes_Reverse Auction_29th Aug'24,Shoes,Apparel & Luggage & Personal Care Products,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,29-Aug-2024,09:56 AM,29-Aug-2024,09:58 AM,29-Aug-2024,12:40 PM,29-Aug-2024,12:00 PM,-,INR,864000,0,-
789,Main Event_ITL_Lapp Cables for Dras Engg_Reverse Auction_29th Aug'24,Electrical cable & accessories,Power Generation & Distribution Machinery & Accessories,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,29-Aug-2024,10:03 AM,29-Aug-2024,10:42 AM,29-Aug-2024,01:55 PM,29-Aug-2024,12:30 PM,-,INR,1120048.9,64492,-
790,Main Event_ITL_Polycab Cables_Sonalika Inds_Reverse Auction_29th Aug'24,Electrical cable & accessories,Power Generation & Distribution Machinery & Accessories,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,29-Aug-2024,11:00 AM,29-Aug-2024,11:04 AM,29-Aug-2024,04:01 PM,29-Aug-2024,03:00 PM,-,INR,1965446.49,60103.99,-
791,"Main Event_ITL_Export by Sea & Air-SE241578, AE31281_Reverse Auction_29th Aug'24","Transport arrangements
Transport arrangements",Transportation & Storage & Mail Services,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,29-Aug-2024,01:29 PM,29-Aug-2024,02:13 PM,29-Aug-2024,04:42 PM,29-Aug-2024,04:00 PM,-,INR,481567,4749,-
792,Main Event_ITL_Tower AC Voltas_Reverse Auction_30th Aug'24,Electrical components,Commercial & Military & Private Vehicles & their Accessories & Components,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,29-Aug-2024,07:28 PM,30-Aug-2024,11:07 AM,30-Aug-2024,12:52 PM,30-Aug-2024,12:00 PM,-,INR,315360,0,-
793,Main Event_ITL_Scrap Tractors 75 Nos_Forward Auction_30th Aug'24,Metal waste & scrap,Mineral & Textile & Inedible Plant & Animal Materials,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,29-Aug-2024,07:32 PM,30-Aug-2024,11:07 AM,30-Aug-2024,01:57 PM,30-Aug-2024,12:30 PM,-,INR,7900000,2100000,-
794,Main Event_ITL_Yellow Paint Marker Permanent_Reverse Auction_30th Aug'24,Desk supplies,Office Equipment & Accessories & Supplies,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,29-Aug-2024,08:05 PM,30-Aug-2024,11:07 AM,02-Sep-2024,03:40 PM,02-Sep-2024,03:00 PM,-,INR,453946.7,1189.38,-
795,"Main Event_ITL_Angle, Flat & Channel 331 MT_Reverse Auction_30th Aug'24",Raw materials,Paper Materials & Products,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,30-Aug-2024,02:59 PM,30-Aug-2024,03:02 PM,30-Aug-2024,05:24 PM,30-Aug-2024,04:00 PM,-,INR,2490.4,12.16,-
796,"Main Event_ITL_Export & Import by Air-AE31284, AI40586, AI40587_Reverse Auction_30th Aug'24",Transport arrangements,Transportation & Storage & Mail Services,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,30-Aug-2024,03:07 PM,30-Aug-2024,03:17 PM,30-Aug-2024,04:43 PM,30-Aug-2024,04:00 PM,-,INR,536083,17509.2,-
797,Main Event_ITL_MS Structure Work for Monorail Hoist_Sonalika Inds_Reverse Auction_2nd Sep'24,Roofing & siding & sheet metal work,Building & Construction & Maintenance Services,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,01-Sep-2024,10:03 PM,02-Sep-2024,10:26 AM,02-Sep-2024,12:14 PM,02-Sep-2024,11:30 AM,-,INR,554970,0,-
798,Main Event_ITL_Sanding Disc Make 3M_Reverse Auction_2nd Sep'24,Grinding & sanding & polishing equipment & supplies,Industrial Manufacturing & Processing Machinery & Accessories,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,01-Sep-2024,10:13 PM,02-Sep-2024,10:26 AM,02-Sep-2024,12:40 PM,02-Sep-2024,12:00 PM,-,INR,184212,0,-
799,Main Event_ITL_Scrap Export Engines 14 Nos_Forward Auction_2nd Sep'24,Metal waste & scrap,Mineral & Textile & Inedible Plant & Animal Materials,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,01-Sep-2024,10:17 PM,02-Sep-2024,10:27 AM,02-Sep-2024,01:32 PM,02-Sep-2024,12:30 PM,-,INR,90,30.5,-
800,"Main Event_ITL_Injection Moulds_Mudguard, DI Facelift 3 CYL & 4 CYL_Reverse Auction_2nd Sep'24",Injection moldings,Manufacturing Components & Supplies,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,02-Sep-2024,11:28 AM,02-Sep-2024,11:42 AM,02-Sep-2024,05:15 PM,02-Sep-2024,03:30 PM,-,INR,30005000,4030000,-
801,"Main Event_ITL_Export by Air-AE31275, AE31276, AE31282_Reverse Auction_2nd Sep'24",Transport arrangements,Transportation & Storage & Mail Services,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,02-Sep-2024,02:50 PM,02-Sep-2024,03:10 PM,02-Sep-2024,05:13 PM,02-Sep-2024,04:00 PM,-,INR,1603615,0,-
802,Main Event_ITL_Stretchable Cloth Cover for Tractor Fender_Reverse Auction_3rd Sep'24,Vehicle trim & exterior covering,Commercial & Military & Private Vehicles & their Accessories & Components,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,03-Sep-2024,10:27 AM,03-Sep-2024,10:33 AM,03-Sep-2024,01:15 PM,03-Sep-2024,12:30 PM,-,INR,165500,0,-
803,Main Event_ITL_Scrap Electrical Items_Forward Auction_3rd Sep'24,"Metal waste & scrap
Non metallic waste & scrap",Mineral & Textile & Inedible Plant & Animal Materials,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,03-Sep-2024,10:51 AM,03-Sep-2024,10:57 AM,03-Sep-2024,01:55 PM,03-Sep-2024,12:30 PM,-,INR,210,153,-
804,Main Event_ITL_Yellow Paint Marker Permanent_Reverse Auction_3rd Sep'24,Desk supplies,Office Equipment & Accessories & Supplies,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,03-Sep-2024,12:37 PM,03-Sep-2024,12:39 PM,03-Sep-2024,04:05 PM,03-Sep-2024,03:00 PM,-,INR,453946.7,39646,-
805,Main Event_ITL_Solis Hoardings Pan India_Reverse Auction_3rd Sep'24,Print advertising,Editorial & Design & Graphic & Fine Art Services,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,03-Sep-2024,01:07 PM,03-Sep-2024,01:14 PM,03-Sep-2024,04:14 PM,03-Sep-2024,03:30 PM,-,INR,1043190,122590,-
806,Main Event_ITL_Steel Material 66MT_Reverse Auction_3rd Sep'24,Raw materials,Paper Materials & Products,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,03-Sep-2024,01:19 PM,03-Sep-2024,01:23 PM,03-Sep-2024,05:23 PM,03-Sep-2024,04:00 PM,-,INR,601.25,11.96,-
807,"Main Event_ITL_Import & Export by Air & Sea-AI40588, AI40589 & SE241582_Reverse Auction_3rd Sep'24",Transport arrangements,Transportation & Storage & Mail Services,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,03-Sep-2024,01:47 PM,03-Sep-2024,02:06 PM,03-Sep-2024,05:16 PM,03-Sep-2024,04:30 PM,-,INR,828471,7800,-
808,Main Event_ITL_Commercial LPG Cylinder_Reverse Auction_3rd Sep'24,Industrial use gases,Chemicals including Bio Chemicals & Gas Materials,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,03-Sep-2024,02:11 PM,03-Sep-2024,02:54 PM,03-Sep-2024,05:40 PM,03-Sep-2024,05:00 PM,-,INR,530217.72,8638.72,-
809,Main Event_ITL_Civil Work for Renovation of Old Canteen_Reverse Auction_4th Sep'24,Civil engineering,Engineering & Research & Technology Based Services,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,03-Sep-2024,10:54 PM,04-Sep-2024,04:05 AM,04-Sep-2024,11:54 AM,04-Sep-2024,11:00 AM,-,INR,1645471,0,-
810,Main Event_ITL_Fabrication & Erection of MS RM Storage Racks for RM Shed_Sonalika Inds_Reverse Auction_4th Sep'24,Roofing & siding & sheet metal work,Building & Construction & Maintenance Services,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,03-Sep-2024,11:01 PM,04-Sep-2024,04:06 AM,04-Sep-2024,12:17 PM,04-Sep-2024,11:30 AM,-,INR,220440,4580,-
811,Main Event_ITL_Paper A4 & A3_Reverse Auction_4th Sep'24,Printing & writing paper,Paper Materials & Products,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,03-Sep-2024,11:14 PM,04-Sep-2024,11:22 AM,04-Sep-2024,12:43 PM,04-Sep-2024,12:00 PM,-,INR,1243617.5,40615.5,-
812,Main Event_ITL_Mono Track Furnace 1 Ton_Reverse Auction_4th Sep'24,Foundry machines & equipment,Industrial Manufacturing & Processing Machinery & Accessories,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,03-Sep-2024,11:29 PM,04-Sep-2024,11:23 AM,04-Sep-2024,01:10 PM,04-Sep-2024,12:30 PM,-,INR,9500000,0,-
813,Main Event_ITL_Sanding Disc Velcro_Reverse Auction_4th Sep'24,Grinding & sanding & polishing equipment & supplies,Industrial Manufacturing & Processing Machinery & Accessories,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,03-Sep-2024,11:39 PM,04-Sep-2024,11:48 AM,04-Sep-2024,01:15 PM,04-Sep-2024,12:30 PM,-,INR,6058200,0,-
814,Main Event_ITL_Master Carton Boxes of Trial Order_Reverse Auction_4th Sep'24,Packaging boxes & bags & pouches,Material Handling & Conditioning & Storage Machinery & their Accessories & Supplies,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,03-Sep-2024,11:48 PM,04-Sep-2024,12:15 PM,04-Sep-2024,03:51 PM,04-Sep-2024,03:00 PM,-,INR,190809,1798,-
815,Main Event_ITL_Scrap Rear Tyres (Multiple Sizes) 1261 Nos_Forward Auction_4th Sep'24,Non metallic waste & scrap,Mineral & Textile & Inedible Plant & Animal Materials,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,03-Sep-2024,11:54 PM,04-Sep-2024,12:15 PM,04-Sep-2024,04:26 PM,04-Sep-2024,03:30 PM,-,INR,7500000,9555500,-
816,Main Event_ITL_Propane Gas_Reverse Auction_4th Sep'24,Industrial use gases,Chemicals including Bio Chemicals & Gas Materials,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,04-Sep-2024,12:03 AM,04-Sep-2024,01:14 PM,04-Sep-2024,05:10 PM,04-Sep-2024,04:30 PM,-,INR,14207760,0,-
817,Main Event_ITL_Tie Rod with Welded Washer_Reverse Auction_5th Sep'24,Manufacturing tables & stands,Industrial Manufacturing & Processing Machinery & Accessories,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,05-Sep-2024,11:02 AM,05-Sep-2024,11:05 AM,05-Sep-2024,12:16 PM,05-Sep-2024,11:30 AM,-,INR,152950,12350,-
818,Main Event_ITL_PBL Geared Motors for Dras Engg_Reverse Auction_5th Sep'24,Motors,Power Generation & Distribution Machinery & Accessories,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,05-Sep-2024,11:24 AM,05-Sep-2024,11:32 AM,05-Sep-2024,01:10 PM,05-Sep-2024,12:30 PM,-,INR,1267700,76100,-
819,Main Event_ITL_ERW Pipe 569 MT-Rotavator_Raw Material_Reverse Auction_5th Sep'24,Pipe,Distribution & Conditioning Systems & Equipment & Components,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,05-Sep-2024,12:05 PM,05-Sep-2024,12:09 PM,05-Sep-2024,04:13 PM,05-Sep-2024,03:00 PM,-,INR,754.6,26.15,-
820,Main Event_ITL_Dealership CIP Branding_Reverse Auction_5th Sep'24,Print advertising,Editorial & Design & Graphic & Fine Art Services,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,05-Sep-2024,12:12 PM,05-Sep-2024,12:18 PM,05-Sep-2024,04:10 PM,05-Sep-2024,03:30 PM,-,INR,1101100,9880,-
821,"Main Event_ITL_Export by Air-HUNGARY, BUDAPEST DDP 302Kg-AE31289_Reverse Auction_5th Sep'24",Transport arrangements,Transportation & Storage & Mail Services,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,05-Sep-2024,03:22 PM,05-Sep-2024,03:33 PM,05-Sep-2024,04:40 PM,05-Sep-2024,04:00 PM,-,INR,120650.8,0.8,-
822,Main Event_ITL_MS Structure Painting Work at Sonalika Plant_Reverse Auction_6th Sep'24,Painting & paper hanging,Building & Construction & Maintenance Services,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,05-Sep-2024,11:37 PM,05-Sep-2024,11:40 PM,06-Sep-2024,12:10 PM,06-Sep-2024,11:30 AM,-,INR,562684.25,0,-
823,Main Event_ITL_Battery Bank for Online UPS_Reverse Auction_6th Sep'24,Batteries & cells & accessories,Power Generation & Distribution Machinery & Accessories,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,05-Sep-2024,11:54 PM,05-Sep-2024,11:57 PM,06-Sep-2024,12:45 PM,06-Sep-2024,12:00 PM,-,INR,17550,146.74,-
824,Main Event_ITL_Nitrogen Gas Injection System_Reverse Auction_6th Sep'24,Fire prevention,Defense & Law Enforcement & Security & Safety Equipment & Supplies,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,06-Sep-2024,12:05 AM,06-Sep-2024,11:15 AM,06-Sep-2024,03:49 PM,06-Sep-2024,03:00 PM,-,INR,1499996,22387.64,-
825,Main Event_ITL_HR Sheets (49 MT)-Cost Engg. Department_Reverse Auction_6th Sep'24,"Plate
Sheet",Structures & Building & Construction & Manufacturing Components & Supplies,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,06-Sep-2024,12:40 PM,06-Sep-2024,12:43 PM,06-Sep-2024,04:14 PM,06-Sep-2024,03:30 PM,-,INR,485.5,1.25,-
826,Main Event_ITL_Export by Air & Sea-AE31293 & SE241637_Reverse Auction_6th Sep'24,Transport arrangements,Transportation & Storage & Mail Services,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,06-Sep-2024,02:04 PM,06-Sep-2024,02:11 PM,06-Sep-2024,04:59 PM,06-Sep-2024,04:00 PM,-,INR,571250.1,16875.1,-
827,Main Event_ITL_Blanket 3Kg Double Bed for Diwali Gift_Reverse Auction_7th Sep'24,Bedclothes,Domestic Appliances & Supplies & Consumer Electronic Products,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,06-Sep-2024,11:09 PM,06-Sep-2024,11:11 PM,07-Sep-2024,11:40 AM,07-Sep-2024,11:00 AM,-,INR,7398300,0,-
828,Main Event_ITL_Scrap Moulds 6 Nos_Forward Auction_7th Sep'24,"Metal waste & scrap
Non metallic waste & scrap",Mineral & Textile & Inedible Plant & Animal Materials,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,06-Sep-2024,11:13 PM,06-Sep-2024,11:18 PM,07-Sep-2024,01:10 PM,07-Sep-2024,12:30 PM,-,INR,35,0,-
829,Main Event_ITL_Regulated DC Power Supply L3210-APLAB_Reverse Auction_9th Sep'24,Manufacturing equipment maintenance & repair services,Industrial Production & Manufacturing Services,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,08-Sep-2024,03:24 PM,09-Sep-2024,10:06 AM,09-Sep-2024,12:15 PM,09-Sep-2024,11:30 AM,-,INR,203960,0,-
830,Main Event_ITL_Tooling for Trumpet Hsg (NME-1433A)_Reverse Auction_9th Sep'24,Completion tools & equipment,Mining & Well Drilling Machinery & Accessories,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,08-Sep-2024,03:29 PM,09-Sep-2024,10:06 AM,09-Sep-2024,01:03 PM,09-Sep-2024,12:00 PM,-,INR,245993,51898,-
831,Main Event_ITL_Inbound Logistics/Freight Inward by Air & Train-Sonalika Hoshiarpur_Reverse Auction_9th Sep'24,Transport arrangements,Transportation & Storage & Mail Services,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,08-Sep-2024,03:40 PM,09-Sep-2024,10:07 AM,09-Sep-2024,01:30 PM,09-Sep-2024,12:30 PM,-,INR,211,6.6,-
832,Main Event_ITL_Flat Cable & Auto Wire Lapp-Sonalika Inds_Reverse Auction_9th Sep'24,Electrical cable & accessories,Power Generation & Distribution Machinery & Accessories,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,08-Sep-2024,04:00 PM,09-Sep-2024,10:07 AM,09-Sep-2024,03:44 PM,09-Sep-2024,03:00 PM,-,INR,192282,6457,-
833,Main Event_ITL_Hydraulic Mobile Crane 14 Ton-Sonalika Inds_Reverse Auction_9th Sep'24,Lifting equipment & accessories,Material Handling & Conditioning & Storage Machinery & their Accessories & Supplies,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,08-Sep-2024,04:28 PM,09-Sep-2024,10:08 AM,09-Sep-2024,04:10 PM,09-Sep-2024,03:30 PM,-,INR,1530000,0,-
834,Main Event_ITL_Renovation Civil work at SCM Office_Reverse Auction_10th Sept 2024,Civil engineering,Engineering & Research & Technology Based Services,No,Auction,,Saddam Hussain,Saddam Hussain,Analyze & Award,09-Sep-2024,10:05 AM,10-Sep-2024,10:25 AM,10-Sep-2024,12:10 PM,10-Sep-2024,11:30 AM,-,INR,968544,4000,-
835,Main Event_ITL_Scrap Auction_Multiple Items_Forward Auction_10th Sept 2024,"Metal waste & scrap
Non metallic waste & scrap",Mineral & Textile & Inedible Plant & Animal Materials,No,Auction,,Saddam Hussain,Saddam Hussain,Analyze & Award,09-Sep-2024,09:03 PM,10-Sep-2024,10:31 AM,10-Sep-2024,01:10 PM,10-Sep-2024,12:30 PM,-,INR,103,6.46,-
836,Main Event_ITL_Bulk Liquefied Petroleum Gas (LPG)_ICML Amb_Reverse Auction_10th Sept 2024,Industrial use gases,Chemicals including Bio Chemicals & Gas Materials,No,Auction,,Saddam Hussain,Saddam Hussain,Analyze & Award,09-Sep-2024,09:52 PM,10-Sep-2024,10:32 AM,10-Sep-2024,03:40 PM,10-Sep-2024,03:00 PM,-,INR,1627600,0,-
837,Main Event_ITL_Air Compressor 500 CFM_Reverse Auction_10th Sept 2024,Mechanical engineering,Engineering & Research & Technology Based Services,No,Auction,,Saddam Hussain,Saddam Hussain,Analyze & Award,10-Sep-2024,11:51 AM,10-Sep-2024,01:35 PM,10-Sep-2024,04:40 PM,10-Sep-2024,04:00 PM,-,INR,1885000,0,-
838,"Main Event_ITL_Export by Sea-Beira, Harare 40'HC-SE241621_Reverse Auction_10th Sept 2024",Transport arrangements,Transportation & Storage & Mail Services,No,Auction,,Saddam Hussain,Saddam Hussain,Analyze & Award,10-Sep-2024,02:56 PM,10-Sep-2024,03:14 PM,10-Sep-2024,05:10 PM,10-Sep-2024,04:30 PM,-,INR,368200,0,-
839,Main Event_ITL_Mono Carton Boxes_Reverse Auction_11th Sept 2024,Packaging boxes & bags & pouches,Material Handling & Conditioning & Storage Machinery & their Accessories & Supplies,No,Auction,,Saddam Hussain,Saddam Hussain,Analyze & Award,11-Sep-2024,12:09 AM,11-Sep-2024,01:36 PM,11-Sep-2024,03:44 PM,11-Sep-2024,03:00 PM,-,INR,242.3,5.68,-
840,"Main Event_ITL_Pipe line Fabrication & Other Fabrication work for ARC ITL Plant, requirement of Sonalika Inds",Civil engineering,Engineering & Research & Technology Based Services,No,Auction,,Saddam Hussain,Saddam Hussain,Analyze & Award,11-Sep-2024,01:59 PM,11-Sep-2024,02:19 PM,11-Sep-2024,04:10 PM,11-Sep-2024,03:30 PM,-,INR,8282890.18,1.18,-
841,"Main Event_ITL_Import & Export by Sea, SI40506, SE241638- Reverse Auction_11th Sept 2024",Transport arrangements,Transportation & Storage & Mail Services,No,Auction,,Saddam Hussain,Saddam Hussain,Analyze & Award,11-Sep-2024,04:03 PM,11-Sep-2024,04:22 PM,11-Sep-2024,05:40 PM,11-Sep-2024,05:00 PM,-,INR,1074660,33519,-
842,Main Event_ITL_Spring and Box File_Reverse Auction_12th Sept 2024,Desk supplies,Office Equipment & Accessories & Supplies,No,Auction,,Saddam Hussain,Saddam Hussain,Analyze & Award,11-Sep-2024,11:40 PM,12-Sep-2024,10:55 AM,12-Sep-2024,12:10 PM,12-Sep-2024,11:30 AM,-,INR,49,1.15,-
843,Main Event_ITL_Automatic Dual Direction Bandsaw Machine_Reverse Auction_12th Sept 2024,Bandsaws & accessories,Industrial Manufacturing & Processing Machinery & Accessories,No,Auction,,Saddam Hussain,Saddam Hussain,Analyze & Award,12-Sep-2024,12:02 AM,12-Sep-2024,10:56 AM,12-Sep-2024,12:42 PM,12-Sep-2024,12:00 PM,-,INR,325000,0,-
844,Main Event_ITL_Sugar M Grade Single Refined_Reverse Auction_12th Sep'24,Grains & sugar & oils & fat processing,Industrial Production & Manufacturing Services,No,Auction,,Saddam Hussain,Saddam Hussain,Analyze & Award,12-Sep-2024,12:15 AM,12-Sep-2024,10:56 AM,12-Sep-2024,01:13 PM,12-Sep-2024,12:30 PM,-,INR,101175,300,-
845,"Main Event_ITL_Import by Sea-FCL 2x40 ft. HC Turkey to Sonalika Industries, Hoshiarpur- 3215_Reverse Auction_12th Sept'24",Transport arrangements,Transportation & Storage & Mail Services,No,Auction,,Saddam Hussain,Saddam Hussain,Analyze & Award,12-Sep-2024,01:37 PM,12-Sep-2024,01:57 PM,12-Sep-2024,03:44 PM,12-Sep-2024,03:00 PM,-,INR,645000,16000,-
846,"Main Event_ITL_Angle, Flat & Channel (155.6 MT)_Reverse Auction_12th Sep 2024","Angles
Channels",Structures & Building & Construction & Manufacturing Components & Supplies,No,Auction,,Saddam Hussain,Saddam Hussain,Analyze & Award,12-Sep-2024,02:16 PM,12-Sep-2024,02:49 PM,12-Sep-2024,05:02 PM,12-Sep-2024,04:00 PM,-,INR,1724.2,24.1,-
847,"Main Event_ITL_Export by Air-AE31297, AE31299_Reverse Auction_12th Sep'24",Transport arrangements,Transportation & Storage & Mail Services,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,12-Sep-2024,03:19 PM,12-Sep-2024,03:29 PM,12-Sep-2024,05:13 PM,12-Sep-2024,04:30 PM,-,INR,660789.5,0.5,-
848,Main Event_ITL_Air Booster System with Air receiver Tank for SQF Furnace_Reverse Auction_13th Sept 2024,Mechanical engineering,Engineering & Research & Technology Based Services,No,Auction,,Saddam Hussain,Saddam Hussain,Analyze & Award,12-Sep-2024,09:27 PM,13-Sep-2024,10:31 AM,13-Sep-2024,12:10 PM,13-Sep-2024,11:30 AM,-,INR,471238,0,-
849,Main Event_ITL_Plastic Raw Materials_Cost Engg. Department_Reverse Auction_13th Sep'24,Thermoset plastics,Resin & Rosin & Rubber & Foam & Film & Elastomeric Materials,No,Auction,,Saddam Hussain,Saddam Hussain,Analyze & Award,12-Sep-2024,09:41 PM,13-Sep-2024,12:02 PM,13-Sep-2024,01:11 PM,13-Sep-2024,12:30 PM,-,INR,3480.4,122.5,-
850,"Main Event_ITL_Export by Air-AE31291, AE31294, AE31295, AE31300, AE31301, AE31302_Reverse Auction_13th Sep'24",Transport arrangements,Transportation & Storage & Mail Services,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,13-Sep-2024,12:23 PM,13-Sep-2024,01:14 PM,13-Sep-2024,03:27 PM,13-Sep-2024,02:00 PM,-,INR,2669497.7,125140.7,-
